idx,nbest_size,top1_entity_recall,oracle_entity_recall,top1_hotword_only_cer,oracle_hotword_only_cer,top1_cer,oracle_cer,oracle_rank,oracle_beats_top1,top1_hit_rate,oracle_hit_rate
386,6.0,0.0,0.0,1.0,1.0,2.869565217391304,2.869565217391304,1.0,0.0,,
387,9.0,0.0,1.0,1.0,1.0,0.4,0.15,8.0,1.0,,
388,6.0,0.0,0.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.0,,
389,12.0,0.0,0.0,1.0,1.0,4.1,3.8,9.0,0.0,,
390,6.0,0.0,0.0,1.0,0.6666666666666666,0.3125,0.25,2.0,1.0,,
391,4.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.11764705882352941,0.11764705882352941,1.0,0.0,,
392,14.0,0.0,0.0,1.0,1.0,2.6923076923076925,2.3076923076923075,13.0,0.0,,
394,2.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.1,0.05,2.0,1.0,,
395,2.0,1.0,1.0,0.0,0.0,0.05555555555555555,0.05555555555555555,1.0,0.0,,
396,7.0,0.0,0.0,1.0,1.0,2.9473684210526314,2.6315789473684212,3.0,0.0,,
398,10.0,0.0,0.0,1.0,1.0,3.85,3.2,5.0,0.0,,
399,9.0,0.0,0.0,1.0,1.0,2.7142857142857144,2.5714285714285716,2.0,0.0,,
400,15.0,1.0,1.0,1.0,1.0,0.23809523809523808,0.19047619047619047,6.0,0.0,,
402,16.0,0.0,0.0,1.0,1.0,3.727272727272727,3.090909090909091,15.0,0.0,,
403,16.0,0.0,0.0,1.0,1.0,4.117647058823529,3.823529411764706,6.0,0.0,,
404,11.0,0.0,0.0,1.0,1.0,3.2222222222222223,2.6666666666666665,6.0,0.0,,
405,14.0,0.0,0.0,1.0,1.0,3.6666666666666665,2.75,6.0,0.0,,
406,10.0,0.0,0.0,1.0,1.0,2.6666666666666665,2.3333333333333335,10.0,0.0,,
408,11.0,0.0,0.0,1.0,1.0,4.571428571428571,4.285714285714286,9.0,0.0,,
409,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
410,16.0,0.0,0.0,1.0,1.0,3.526315789473684,3.263157894736842,3.0,0.0,,
411,16.0,0.0,0.0,1.0,1.0,3.9444444444444446,2.7777777777777777,15.0,0.0,,
412,16.0,0.0,0.0,1.0,1.0,4.333333333333333,4.166666666666667,14.0,0.0,,
413,11.0,0.0,0.0,1.0,1.0,20.1875,17.6875,6.0,0.0,,
414,6.0,0.0,0.0,0.5,0.5,0.4,0.25,6.0,0.0,,
415,7.0,0.0,0.0,1.0,1.0,0.95,0.95,1.0,0.0,,
416,10.0,0.0,0.0,0.5,0.3333333333333333,0.25,0.16666666666666666,6.0,1.0,,
417,13.0,0.0,0.0,1.0,1.0,3.1,2.9,13.0,0.0,,
418,5.0,0.0,0.0,1.0,1.0,1.25,1.25,1.0,0.0,,
419,7.0,0.0,0.0,1.0,1.0,3.2142857142857144,2.7142857142857144,6.0,0.0,,
420,10.0,0.0,0.0,1.0,1.0,3.857142857142857,3.4761904761904763,5.0,0.0,,
421,8.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2,0.1,5.0,0.0,,
422,9.0,0.0,0.0,1.0,1.0,0.5238095238095238,0.5238095238095238,1.0,0.0,,
423,12.0,0.0,0.0,1.0,1.0,3.3,1.9,9.0,0.0,,
424,4.0,0.0,0.0,1.0,1.0,1.4705882352941178,1.411764705882353,4.0,0.0,,
425,9.0,0.0,0.0,1.0,1.0,3.5625,3.5,5.0,0.0,,
426,11.0,0.0,0.0,1.0,1.0,3.6666666666666665,2.933333333333333,2.0,0.0,,
427,5.0,0.0,0.0,1.0,1.0,0.75,0.65,5.0,0.0,,
428,9.0,0.0,0.0,1.0,1.0,4.285714285714286,2.9285714285714284,7.0,0.0,,
429,2.0,0.0,0.0,1.0,1.0,2.9545454545454546,2.9545454545454546,1.0,0.0,,
430,2.0,0.0,0.0,0.5,0.5,0.043478260869565216,0.043478260869565216,1.0,0.0,,
431,16.0,0.0,0.0,1.0,1.0,3.5714285714285716,2.8095238095238093,13.0,0.0,,
432,4.0,0.0,0.0,1.0,1.0,3.3157894736842106,3.0526315789473686,2.0,0.0,,
433,6.0,0.0,0.0,1.0,0.75,0.5,0.3,4.0,1.0,,
434,16.0,1.0,1.0,0.6666666666666666,0.6666666666666666,8.272727272727273,6.636363636363637,5.0,0.0,,
435,15.0,0.0,0.0,1.0,1.0,4.416666666666667,3.8333333333333335,7.0,0.0,,
436,8.0,0.0,0.0,1.0,1.0,2.0,1.7241379310344827,5.0,0.0,,
437,16.0,0.0,0.0,1.0,1.0,3.4615384615384617,2.923076923076923,14.0,0.0,,
438,12.0,0.0,0.0,1.0,1.0,2.7777777777777777,2.2777777777777777,12.0,0.0,,
439,7.0,0.0,0.0,1.0,1.0,3.533333333333333,2.8,4.0,0.0,,
440,11.0,0.0,0.0,1.0,1.0,3.2142857142857144,2.2142857142857144,10.0,0.0,,
441,6.0,0.0,0.0,1.0,1.0,3.611111111111111,3.2777777777777777,6.0,0.0,,
442,7.0,0.0,1.0,0.5,0.0,0.16666666666666666,0.08333333333333333,6.0,1.0,,
443,16.0,0.0,0.0,1.0,1.0,3.2857142857142856,3.0,12.0,0.0,,
444,6.0,0.0,0.0,1.0,1.0,0.23076923076923078,0.23076923076923078,1.0,0.0,,
445,6.0,0.0,0.0,1.0,1.0,0.5833333333333334,0.3333333333333333,6.0,0.0,,
446,3.0,0.0,1.0,0.3333333333333333,0.0,0.0625,0.0,3.0,1.0,,
447,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,1.0,0.0,,
448,14.0,0.0,0.0,1.0,1.0,3.6,3.3,13.0,0.0,,
449,4.0,0.0,0.0,0.5,0.5,0.05,0.05,1.0,0.0,,
450,16.0,0.0,0.0,1.0,1.0,3.272727272727273,2.8181818181818183,4.0,0.0,,
451,16.0,0.0,0.0,1.0,1.0,4.041666666666667,3.625,12.0,0.0,,
452,16.0,0.0,0.0,1.0,1.0,0.3888888888888889,0.3888888888888889,1.0,0.0,,
453,5.0,0.0,0.0,1.0,1.0,2.7,2.7,1.0,0.0,,
454,14.0,0.0,0.0,1.0,1.0,4.4,2.8,13.0,0.0,,
455,16.0,0.0,0.0,1.0,1.0,3.3684210526315788,2.4210526315789473,12.0,0.0,,
456,16.0,0.0,0.0,1.0,1.0,4.4,3.4,16.0,0.0,,
457,10.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.34782608695652173,0.30434782608695654,2.0,0.0,,
458,6.0,0.0,0.0,1.0,1.0,3.7777777777777777,3.7777777777777777,1.0,0.0,,
459,13.0,0.0,0.0,1.0,1.0,5.0,4.25,12.0,0.0,,
460,16.0,0.0,0.0,1.0,1.0,3.6956521739130435,3.608695652173913,13.0,0.0,,
461,13.0,0.0,0.0,1.0,1.0,4.083333333333333,2.9166666666666665,13.0,0.0,,
462,5.0,0.0,0.0,1.0,1.0,1.8,1.35,5.0,0.0,,
463,13.0,0.0,0.0,1.0,1.0,2.4,1.95,11.0,0.0,,
464,8.0,0.0,0.0,1.0,1.0,2.8666666666666667,2.2666666666666666,8.0,0.0,,
465,16.0,0.0,0.0,1.0,1.0,14.583333333333334,13.166666666666666,12.0,0.0,,
466,8.0,1.0,1.0,0.0,0.0,0.047619047619047616,0.0,6.0,0.0,,
467,11.0,0.0,0.0,1.0,1.0,2.8823529411764706,2.3529411764705883,3.0,0.0,,
468,12.0,0.0,0.0,1.0,1.0,2.7777777777777777,2.2777777777777777,9.0,0.0,,
469,15.0,0.0,0.0,1.0,1.0,2.8636363636363638,2.3181818181818183,13.0,0.0,,
471,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
472,5.0,0.0,0.0,1.0,1.0,1.8275862068965518,1.7241379310344827,3.0,0.0,,
473,10.0,0.0,0.0,1.0,1.0,3.2,2.9,10.0,0.0,,
474,15.0,0.5,0.5,1.0,1.0,3.1666666666666665,3.0833333333333335,3.0,0.0,,
475,15.0,0.0,0.0,1.0,1.0,5.0,3.272727272727273,3.0,0.0,,
476,10.0,0.0,0.0,1.0,1.0,3.5454545454545454,3.272727272727273,10.0,0.0,,
477,13.0,0.0,0.0,1.0,1.0,2.411764705882353,2.2941176470588234,13.0,0.0,,
478,16.0,0.0,0.0,1.0,1.0,10.277777777777779,8.833333333333334,12.0,0.0,,
479,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
480,14.0,0.0,0.0,1.0,1.0,3.6,2.7,9.0,0.0,,
481,10.0,0.0,0.0,1.0,1.0,3.8181818181818183,3.409090909090909,7.0,0.0,,
482,13.0,0.0,0.0,1.0,1.0,3.5,3.0,9.0,0.0,,
483,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
484,12.0,0.0,0.0,1.0,1.0,4.0625,2.8125,12.0,0.0,,
485,15.0,0.0,0.0,1.0,1.0,4.6923076923076925,3.3846153846153846,15.0,0.0,,
486,5.0,0.0,0.0,1.0,1.0,3.909090909090909,1.0,3.0,0.0,,
487,5.0,0.0,0.0,1.0,1.0,2.4705882352941178,2.411764705882353,5.0,0.0,,
488,8.0,0.0,0.0,1.0,1.0,4.0,3.769230769230769,7.0,0.0,,
489,6.0,0.0,0.0,1.0,1.0,3.2142857142857144,3.2142857142857144,1.0,0.0,,
490,4.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.041666666666666664,1.0,0.0,,
491,9.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,1.0,0.0,,
492,16.0,0.0,0.0,1.0,1.0,4.0,2.5789473684210527,16.0,0.0,,
493,12.0,0.0,0.0,1.0,1.0,3.769230769230769,3.3846153846153846,5.0,0.0,,
494,14.0,0.0,0.0,1.0,1.0,2.8125,2.8125,1.0,0.0,,
495,11.0,0.0,0.0,1.0,1.0,2.9473684210526314,2.789473684210526,6.0,0.0,,
497,15.0,0.0,0.0,1.0,1.0,2.95,2.75,13.0,0.0,,
498,16.0,0.0,0.0,1.0,1.0,4.833333333333333,3.6666666666666665,16.0,0.0,,
499,9.0,0.0,0.0,1.0,1.0,3.6666666666666665,3.4761904761904763,8.0,0.0,,
500,11.0,0.0,0.0,1.0,1.0,4.777777777777778,4.222222222222222,5.0,0.0,,
501,14.0,0.0,0.0,1.0,1.0,4.916666666666667,4.083333333333333,13.0,0.0,,
502,14.0,0.0,0.0,1.0,1.0,5.041666666666667,4.125,3.0,0.0,,
503,16.0,0.0,0.0,0.4,0.4,3.3333333333333335,3.3333333333333335,1.0,0.0,,
504,10.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.21428571428571427,0.14285714285714285,2.0,0.0,,
505,13.0,0.0,0.0,1.0,1.0,4.5,4.166666666666667,13.0,0.0,,
506,16.0,0.0,0.0,1.0,1.0,15.666666666666666,14.555555555555555,15.0,0.0,,
507,14.0,0.0,0.0,1.0,1.0,3.8666666666666667,2.8666666666666667,11.0,0.0,,
508,10.0,0.0,0.0,1.0,1.0,3.0,2.7777777777777777,10.0,0.0,,
509,16.0,0.0,0.0,1.0,1.0,3.3157894736842106,2.8421052631578947,16.0,0.0,,
510,12.0,0.0,0.0,1.0,1.0,4.25,3.8125,4.0,0.0,,
511,9.0,0.0,0.0,1.0,1.0,4.111111111111111,3.3333333333333335,9.0,0.0,,
512,15.0,0.0,0.0,1.0,1.0,4.588235294117647,4.352941176470588,8.0,0.0,,
513,5.0,0.0,0.0,1.0,1.0,4.0,3.3,5.0,0.0,,
514,13.0,0.0,0.0,1.0,1.0,2.75,2.0833333333333335,7.0,0.0,,
515,12.0,0.0,0.0,1.0,1.0,2.933333333333333,2.8666666666666667,3.0,0.0,,
516,9.0,0.0,0.0,1.0,1.0,3.933333333333333,3.466666666666667,5.0,0.0,,
517,12.0,0.0,0.0,1.0,1.0,4.0,3.8947368421052633,8.0,0.0,,
518,11.0,0.0,0.0,1.0,1.0,15.318181818181818,15.181818181818182,11.0,0.0,,
519,8.0,0.0,0.0,1.0,1.0,5.083333333333333,5.083333333333333,1.0,0.0,,
520,14.0,0.0,0.0,1.0,1.0,3.380952380952381,2.9047619047619047,3.0,0.0,,
521,16.0,0.0,0.0,1.0,1.0,5.823529411764706,5.705882352941177,4.0,0.0,,
522,16.0,0.0,0.0,1.0,1.0,3.588235294117647,2.4705882352941178,13.0,0.0,,
523,14.0,0.0,0.0,1.0,1.0,2.8333333333333335,2.611111111111111,9.0,0.0,,
524,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
525,11.0,0.0,0.0,1.0,1.0,2.1333333333333333,2.066666666666667,3.0,0.0,,
526,9.0,0.0,0.0,1.0,0.6666666666666666,3.5,0.3,3.0,1.0,,
527,10.0,0.0,0.0,1.0,1.0,5.083333333333333,4.75,5.0,0.0,,
528,9.0,0.0,0.0,1.0,1.0,4.846153846153846,4.769230769230769,3.0,0.0,,
529,6.0,0.0,0.0,1.0,1.0,0.35,0.35,1.0,0.0,,
530,6.0,0.0,0.0,1.0,1.0,0.5294117647058824,0.5294117647058824,1.0,0.0,,
531,5.0,0.0,0.0,1.0,1.0,2.625,1.8125,4.0,0.0,,
532,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
533,16.0,0.0,0.0,1.0,1.0,4.052631578947368,3.4210526315789473,8.0,0.0,,
534,13.0,0.0,0.0,1.0,1.0,4.25,4.25,1.0,0.0,,
535,15.0,0.0,0.0,1.0,1.0,4.166666666666667,3.3333333333333335,12.0,0.0,,
536,6.0,0.0,0.0,1.0,1.0,4.235294117647059,3.7058823529411766,2.0,0.0,,
537,5.0,0.0,0.0,1.0,1.0,3.5714285714285716,3.5714285714285716,1.0,0.0,,
538,13.0,0.0,0.0,1.0,1.0,3.823529411764706,3.6470588235294117,8.0,0.0,,
539,10.0,0.0,0.0,1.0,1.0,3.473684210526316,2.9473684210526314,8.0,0.0,,
540,14.0,0.0,0.0,1.0,1.0,4.0,2.9411764705882355,13.0,0.0,,
541,3.0,0.0,0.0,1.0,1.0,2.789473684210526,2.736842105263158,2.0,0.0,,
542,7.0,1.0,1.0,0.0,0.0,0.08695652173913043,0.0,2.0,0.0,,
543,6.0,0.0,0.0,1.0,1.0,3.1578947368421053,3.0,5.0,0.0,,
544,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
545,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
546,4.0,0.0,0.0,1.0,0.5,0.13636363636363635,0.09090909090909091,2.0,1.0,,
547,12.0,0.0,0.0,1.0,1.0,9.952380952380953,9.666666666666666,12.0,0.0,,
548,12.0,0.0,0.0,1.0,1.0,3.1875,2.75,10.0,0.0,,
549,11.0,0.0,0.0,1.0,1.0,2.7058823529411766,2.588235294117647,9.0,0.0,,
550,14.0,0.0,0.0,1.0,1.0,7.523809523809524,7.0,13.0,0.0,,
551,3.0,1.0,1.0,0.0,0.0,0.18181818181818182,0.18181818181818182,1.0,0.0,,
552,3.0,0.0,1.0,0.3333333333333333,0.0,0.06666666666666667,0.0,2.0,1.0,,
553,16.0,0.0,0.0,1.0,1.0,4.333333333333333,4.166666666666667,9.0,0.0,,
554,3.0,0.0,1.0,0.3333333333333333,0.0,0.05263157894736842,0.0,2.0,1.0,,
555,9.0,0.0,0.0,1.0,1.0,3.8,3.15,8.0,0.0,,
556,7.0,0.0,0.0,1.0,1.0,3.125,3.125,1.0,0.0,,
557,9.0,0.0,0.0,1.0,1.0,3.5,3.4375,2.0,0.0,,
558,4.0,0.0,0.0,1.0,1.0,1.2,1.1333333333333333,3.0,0.0,,
559,15.0,0.0,0.0,1.0,1.0,5.9411764705882355,5.176470588235294,15.0,0.0,,
560,13.0,0.0,0.0,1.0,1.0,3.0555555555555554,2.5555555555555554,11.0,0.0,,
561,16.0,0.0,0.0,1.0,1.0,4.0,2.25,16.0,0.0,,
562,10.0,0.0,0.0,1.0,1.0,3.8823529411764706,3.176470588235294,8.0,0.0,,
563,9.0,0.0,0.0,1.0,1.0,3.466666666666667,2.8666666666666667,6.0,0.0,,
564,6.0,0.0,0.0,1.0,1.0,3.8,3.3333333333333335,6.0,0.0,,
565,11.0,0.0,0.0,1.0,1.0,4.333333333333333,3.7142857142857144,9.0,0.0,,
566,9.0,0.0,0.0,1.0,1.0,3.5454545454545454,2.727272727272727,7.0,0.0,,
567,7.0,0.0,0.0,1.0,1.0,3.888888888888889,3.5555555555555554,4.0,0.0,,
568,11.0,0.0,0.0,1.0,1.0,3.6153846153846154,3.4615384615384617,4.0,0.0,,
569,11.0,0.0,0.0,1.0,1.0,3.4545454545454546,3.0,11.0,0.0,,
570,8.0,0.0,0.0,1.0,1.0,2.923076923076923,2.769230769230769,5.0,0.0,,
571,7.0,0.0,0.0,1.0,1.0,1.625,1.3333333333333333,6.0,0.0,,
572,10.0,0.0,0.0,1.0,1.0,3.75,3.0833333333333335,9.0,0.0,,
573,10.0,0.0,0.0,1.0,1.0,4.166666666666667,3.75,10.0,0.0,,
574,8.0,0.0,0.0,1.0,1.0,3.75,3.4166666666666665,6.0,0.0,,
575,12.0,0.0,0.0,1.0,1.0,4.055555555555555,3.5,5.0,0.0,,
576,3.0,0.5,0.5,0.16666666666666666,0.16666666666666666,0.047619047619047616,0.047619047619047616,1.0,0.0,,
577,9.0,0.0,0.0,1.0,1.0,3.0,2.8181818181818183,5.0,0.0,,
578,12.0,0.0,0.0,1.0,1.0,2.9047619047619047,2.8095238095238093,3.0,0.0,,
579,8.0,0.0,0.0,1.0,1.0,1.3529411764705883,1.3529411764705883,1.0,0.0,,
580,13.0,0.0,0.0,1.0,1.0,4.083333333333333,3.0,11.0,0.0,,
581,10.0,0.0,0.0,1.0,1.0,3.823529411764706,3.3529411764705883,8.0,0.0,,
582,9.0,0.0,0.0,1.0,1.0,3.375,2.4375,9.0,0.0,,
583,15.0,0.0,0.0,1.0,1.0,3.090909090909091,2.8181818181818183,13.0,0.0,,
584,5.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.058823529411764705,1.0,0.0,,
